review_id,full_review,rating_managment_explicit,rating_managment_explicit_ohe,disagreement_with_ratings_ohe,combine_tag
R2SYQBBU6DXX6S,How on earth did this get 4 stars?  SMH....  Pass Pass Passs!,0,0,1,1
R1SVS81FHJPFC2,"As another reviewer put it ""When you tear the tape, it doesn't retain a piece outside the donut! You have to open it up and grab the tape from the roll every time you use it."" This is tedious and annoying because the tape obviously sticks to the rolls, so you have to find the end, and then try to peel the whole piece of tape back without shredding it to slivers.I rarely write reviews, but I felt compelled to share my experience because this was such a let-down. It's function is to provide quick access to tape - which it doesn't do. It's so bad, that I'm inclined to think that anyone who writes a positive review was a spokesperson or blogger who got this for free.",1,1,0,1
R10IAQ02W8YOIY,"I want to give this no stars. Literally only the top slice looks like bread, the rest are faded nasty. As far as stick, they hardly peel off of each other and do not stick to anything.",0,0,0,0
RDESKCHCKUXEY,"I really want to purchase this item but...after reading some of the reviews I get the feeling if I order this PALM TX is will arrive refurbished. Please tell me if I will receive a NEW or REFURBISHED TX is I order this PALM TX from Amazon.  Anybody???? Your 2cent is going to make this decision for me, so any help is appreciated regarding my question.",0,0,0,0
R32F5O818BC4PD,"I'm a medical student so I take lots of notes and I like to use different colors to help me outline topics and draw my eyes to certain areas for quick review.  The Pilot G-2 pens have GREAT colors, and they write smoothly.But I do not know how people can say they are water resistant and smear proof. I'll carry notes in my backpack with a coffee or a bottle of water and a few drops of liquid gets on my notes or flashcards.  Or I'm just studying at my desk and some water drops get on them. What happens? wherever the water runs is totally illegible, it's like this is washable ink and any liquid washes it out.  That's no good for me because I need my notes to review long-term.  Now I'm looking for normal ball point pens that write as smoothly as these but won't run with water.",0,0,0,0
R2NPJTBL882YZJ,"What's the point? Bought these b/c they look cute and should stick with the all-over adhesion. Nope. Ugly hash marks on the bottom and they weren't even evenly distributed... different color stickies had wider or thinner bands of hashmarks. And yeah, they didn't stick well. Expected not only better quality product, but also the product I actually purchased. Yuck. Wish I'd read reviews first.",0,0,0,0
RE7XP14ZYE9CY,I am so disappointed by this printer! I read the reviews and purchased this because reviews said it worked well for shipping. A total waste of my money. So frustrated after paying for postage only to learn I can't use this for printing shipping labels/postage and should have purchased the 450 Turbo. It also does not allow me to return this item.,0,0,0,0
R2XV69GJXTM67E,The actual rate is 1950Please check before purchase,0,0,0,0
R1R4FZC0Z8H4NC,"The Jesus character demolishes other world religions in a few sentences but extols Christianity partly because, in contrast to those other religions, the Christian Bible contains no serious errors. On page 76, Jesus tells his dining partner, a chemical engineer, that the Bible's account of creation generally comports with the scientific view. The engineer concurs. I suggest the reader at this point put down PERFECT STRANGER and read the first three pages of the Bible. He'd find two utterly different and incompatible creation myths: the Six Days myth and the Garden of Eden myth. Both are absurd from a scientific standpoint. In the Six Days myth, Earth starts off covered in water. In the Garden of Eden myth, Earth starts off parched. In the Six Days myth, plants are created on Day 3, the sun on Day 4, and man on Day 6. In the Garden of Eden myth, plants appear AFTER man and the sun is implicitly there from the start. In the scientific sequence of ""creation,"" reptiles precede birds but in the Six Days myth, birds precede reptiles (birds on Day 5, reptiles on Day 6). In the scientific sequence of ""creation,"" birds and animals precede man. In the Garden of Eden myth, man precedes birds and animals. Thus science contradicts the Bible's account of creation and the Bible contradicts itself. The Perfect Stranger and his scientifically trained dinner partner seem blithely ignorant of both science and the Bible. I'll leave it at that but I hope another reviewer will take on the character of Jesus in PERFECT STRANGER and contrast it with the Jesus of the Gospels. The two are worlds apart.",0,0,0,0
RZWX5NKNZBMY2,"Disappointed with this one, and it was a relatively expense rental at $6.99. It's a documentary/found footage type of movie.  We are presented with 5 generic hipster friends who rent a large RV and go around the South looking for ""real"" haunted house experiences.  I found the hipsters irritating and they never really manage to make the viewer care about them.  Of the 5 of them only the female garners some bit of sympathy but just barely and it's really only towards the end.I had never heard of this movie and the only reason I rented it was due to the 4 star reviews.  Big mistake.  The producers must have paid their friends to over rate the movie.",0,0,0,0
R3LOHXE5GZ4A5T,"I was disappointed and embarassed. I had given this book as a Christmas present last year to a member of my family because I read so many glowing reviews about it being funny and that the author is a modern-day Mark Twain. But I hadn't yet read it. Yesterday I saw it in the airport bookstore and bought my own copy, anticipating a fun read for the next seven hours. It wasn't fun and it isn't funny. It's like eating chewing gum off the sidewalk -- something novel, but not something you want to have inside your body.  I'm embarassed that I gave it as a gift and I am writing an apology letter; they must think I regard them as boorish, gross, and unfunnily sarcastic people. Don't waste your time.",0,0,0,0
RI7XWFXBFXZDV,"This sorter is very slow andI spend a lot of time removing jams. Unfortunately, I waited to have a lot of coins to open the box and use the machine so my return window has closed. So basically, I use the machine to hold the wrappers and I manually fill the tubes. VERY DISAPPOINTED! If I could give negative stars I would, this machine does not even earn a one star in my opinion.",0,0,0,0
R3N0S98PW849YK,Only gave one star because there wasn’t an option to give none! Bought this ink and both of the black cartridges failed after 2-3 copies. I haven’t tried the color but not expecting much better!,0,0,0,0
R2OFT17I4XLZG3,"One star for false advertising. It has several fragrant plant extracts, including one called “odorata”. It’s own ad says: Fragrance free with a natural ylang-ylang and orange essential oil scent“. That’s absurd. Scent is fragrance.",0,0,0,0
R18XWKJ8MNA47Y,"The planner I received was 3.5 x 5.5""  - not 8.25 x 5"".  Would be 5 stars otherwise.",0,0,0,0
R16RWQNVKYXZCI,"I definitely agree with the last reviewer - this movie was horrendous. The first time I watched it I barely got through the first 30 minutes. It felt like someone's thesis on race relations in the United States. In an attempt to create the most unlikely of situations to prove that race is not as black and white as it may seem, the writer tried to create scenes that were too artificial and too distilled to be of substance. The ensemble cast was a talented bunch, but poorly used. The performances in general may be the only redeeming thing about a movie that seems like it was written by a college freshman trying to impress his film professor.",0,0,0,0
R21LQLS0XDHU7U,"Color toner on these cartridges ran out within 2 weeks of light use. The black toner cartridge is still nearly full, but the color cartridges are so low that the printer began defaulting to black and white earlier this week. Thanks for reminding me why I shouldn't be buying cheap toner cartridges.UPDATE: Vendor has reached out multiple times asking me to ""simply delete my review or change it to a 5 star rating"" even going as far as letting me know where to find the delete button.  LOL. I stand by my review that it is a poor product. Offering a replacement or a gift card eight months after the fact isn't correcting the problem.",0,0,0,0
R283JNQAWBF30N,"I am a glutton for punishment. I bought this book despite having read both the previous Theodore Boone stories.Those, I notice, who defend these awful books do so on the grounds that they are books for children and therefore cannot be expected to be well written. Maybe, I thought, it is an American thing. Maybe American children can't read well written books, can only manage ""the cat sat on the mat"" type of literature. But that is obviously wrong. After all, it was America which gave us Mark Twain.No, as I have mentioned before, the explanation is almost certainly that Mr Grisham's publishers (like a few of the adult reviewers here) have convinced themselves that the modern American child is terribly dim compared with his ancestors. He won't read a book, they think, unless the prose is horribly wooden and nothing complicated or difficult is to be found in it.And the main character becomes more and more unattractive with each book. I really can't believe that America is full of young teenage boys who long to be goody-goody bores, endlessly pontificating to their peers on the wonders of the American justice system and never doing anything naughty at all.Theo, I am sorry to report to you, is no Tom Sawyer. All red-blooded boys (and probably girls as well) will yearn to give him a good kicking. But Mr Grisham's publishers (I can't believe he is stupid enough to think as they do) are sure that a modern child hero must be a prim, goody-goody who would faint at the suggestion he should ever step out of line.Please, Mr Grisham, get back to writing the novels you are so good at. Alternatively, explain to your publishers that children are not nearly so stupid as they (your publishers) think they are.Charles",0,0,0,0
R3LZL2C7NEPLQH,"I've had my eye on this book for awhile and finally decided to bite the bullet and give it a try. Now I wish I hadn't bothered. I'm a sucker for chicklit (or some people call it women's fiction). But ""I Take You"" is not a worthy addition to the genre. Jane Green, one of my all-time favorite authors, gave this book a glowing review and I just don't understand it.I'm not sure if we're supposed to like Lily, the main character, or not. She's about to get married in a week but in the very first chapter, she makes out with some random guy and then has sex with her boss, who is also not her fiance. How am I supposed to root for a character like that? The book just declines after that. Lily works for a big law firm but you would think she was a 22 year old sorority girl by the way she acts. She's constantly getting drunk or high and being with men who are not the man she's going to marry and apparently that's okay. There are some steamier scenes in the book, so be warned if you're not into those type of scenes.The book is just kind of a mess for me. The plot is weak and uninteresting. The dialogue is just not good either. It's obvious the author is going for laughs and trying to be hip and cool but it just doesn't work. It screams of trying too hard. I know I'm being rather harsh on the book but I just couldn't find any redeeming factors in this novel.I would recommend staying away from this book.",0,0,1,1
R2IXCGMZGT8E6P,"I was SO disappointed in this movie when I saw it in the theater.  The initial reviews were good, but the movie wasn't original at all.  It was like watching ""the League of Extraordinary gentlement"" meets ""the Matrix"" and directed by Quentin Tarantino.  Do we actually have to watch EVERY SINGLE BULLET in super slow motion?!!!  Do we have to listen to the ""F"" word in every third sentence?  James Mcavoy's character was a lot like Neo in being the opressed cubicle worker who's destiny is greater than the humdrum existence he currently dwells in.  While the action sequences were cool, the same special effects got tiring after the 3rd, 4th, 5th, etc.  time.  You get the picture.With some creative editing, this movie could have easily become a PG-13 movie.  Instead it minimized the teen age boy demographic who would have gone to see it for the action/ violence sequences and of course to gawk at Angelina Jolie. And if you want to see Angelina Jolie in all her glory, the two ""Tomb Raider"" movies are FAR better than this one.  Don't waste your money in buying this.  If you still want to see it, I would suggest renting it or waiting until it comes on Pay per view.",0,0,0,0
R524VSQF8IMUM,"I am very disappointed in the photo quality of this printer.  It is beyond me how anyone can write a review and say that the quality of the prints are great.  Each of the photos are faded, and there is nothing you can do about it.  I compared a print from this printer to a canon print, and it was night and day difference.  I am not just talking photographs, but just printing color of any kind.  I also noticed that the black print is faded as well.  What a total waste of money.",0,0,1,1
R3KPLF7MR9YA0Q,The check out feature doesn't let you review the information on the stamp.  I do not have any recourse to know what I actually entered to have printed.  I now have to buy another stamp; ridiculous.,0,0,0,0
R1MIG23UGA9EIU,"The chair looks nice, but for sitting it is extremely uncomfortable. I work from home and it's almost impossible to find an office chair on Amazon that is comfortable for sitting for hours. The seat on this chair is hard (I'm 111 lbs) and was immediately uncomfortable. I have hard, plastic counter stools that are more comfortable than this. I am beyond frustrated with wasting my money on chairs that are not meant to sit on. I live in a small town with no office stores nearby so cannot try out office chairs so I'm stuck. Do yourself a favor, stay away from this chair. Far away.UPDATE: As of today (December 19, 2022) the chair no longer adjusts in height. So it lasted about six weeks. It is now a one star chair.",0,0,0,0
R2NN37A99HXM7S,I wanted to like this paper cutter but the blade wiggles and prevents an accurate cut.  Then I found out replacement blade is VERY costly to the tune of $25 per blade if you can find them.  Attached is a picture of a pack of 3 for $75 I found searching on Amazon.  On a side note: I chose not to buy replacement blades and instead bought the Fiskers cutter https://www.amazon.com/Fiskars-SureCut-Deluxe-Trimmer-152490-1004/dp/B0038F1A0S/ref=sr_1_4?ie=UTF8&qid=1517852140&sr=8-4&keywords=fisker+paper+cutter it has a triple track (no wiggle blade).  Replacement blades for this is only $6 for a set of 2. Hope this review helps you.,0,0,0,0
R2DWB2COOOA6KS,"I have NO IDEA why so many people recommended this movie to us. I want 2 hours of my life back. If you want a good Napa / wine country movie, try Bottle Shock, but this one...I can't say enough bad things about it. That's why I'm spending 2 well worth minutes to give it a review and save you 2 hours.",0,0,0,0
RYEV39C3MRE7I,"The mythical rise of the loner-as-hero which constitutes much of « The Matrix » has certainly attracted its share of reclusive techno-geek types, as the many twists in the plot might have rung a bell or two, encouraging strong identification with the main character ; but, ultimately, the movie carries little food for thought, apart from a bunch of cheapo socio-philosophical concepts thrown together to impress and flatter. The staged rebeliousness, the fight against the « system », the whole concept of the movie is a gigantic smokescreen, a Dr FeelGood sort of thing, that has proven able to keep millions of generous souls soundly asleep, as the world keeps running its reckless course, spinning out of control, like a toy in the hands of a bunch of kids, too stupid and selfish to even bother about anything else than their own amusement. True, the movie  is an apt metaphor of our world. But who are the machines ? « them » or us ? « They » are truly human, after all : greedy, arrogant, and utterly senseless. On the other hand, we have become predictable clockwork mechanisms, rushing to get our share of stimuli. So, basically, we are being fed the stuff to keep us quiet. Don't be fooled by it : understand it for what it is. And remember, as Lenin said -and in that case he was quite right-, capitalists will sell us the rope to hang them. The Matrix, which is, for « them », only a money making machine, might well prove to be that rope, if only anyone could see it. Think about those execs summing up sales figures in their cosy offices. Think about that newly released second episode. You've read the raving reviews ; you've seen the crowds, eager to get their share of « action », desperate to know where the story goes ; you've witnessed friends and relatives, hopelessely addicted to sequels. Do you like it like that ? Do you really think you've discovered something ? What is « real » ? So, why not forget about the Wachowskis for a while, and read Chomsky. You should know better.",0,0,1,1
R3958OOXVPCBAH,"I recently purchased two of these toner cartridges as they came recommended from a friend.  Neither of these worked.  The ""reset"" instructions posted on here and that came with the toner cartridges did nothing except waste my time!  I would have given zero stars, but that was not an option.Save yourself the headache!  Purchase OEM and do not waste your time with this GARBAGE!Steve M. Windham, LLM, MBA, EA",0,0,0,0
R329EC5WOFKNLB,I had high hopes for these gel pens after I saw some raving reviews.  Ugh they are scratchy with intermittent ink flow.,0,0,0,0
R1D5GA6KVB7PXT,"I feel Amazon should put the 5 star reviews, outnumbered by lower ratings, at the bottom of the list.  This film, so wonderfully reviewed was a sordid and unfunny waste of money at the cinema.  Let's face it American filmakers cannot pullof the subtle stories as the Europeans do.  It was a try hard and failed.",0,0,0,0
RW0Q4I835BKKH,"I rarely give a review, I always finish my books.  I got to 8% and gave up on this one.  I'm a smart person, really I am, but this book is filled with so many big, uncommon words that I couldn't even get the gist of the paragraph I was reading.  I read paragraphs 2 and 3 times, and would just move on.  Eventually, I was missing so much of the gal's rambling, that I got bored with the book and quit.  I didn't want to just give one star, as I didn't read much of the book, but I just couldn't give it a good review.  I don't need a ""dumb book,"" but I do enjoy a nice and relaxing read - not something that makes me stumble so much over the words that the book just isn't worth my time.  Moving on...",0,0,0,0
R2IKDB25JYU752,"I have been using this product for almost a month, although I wasn't entirely diligent with using it 3x/week during the entire process. I'm a male in my mid-20's and don't put on make-up, but I apply a moisturizer with SPF 15 on my face every morning since I am worried about sun spots (also referred to as ""liver spots"" or lentigo). The primary reason I purchased this product was its claim to reduce these sun spots (although the real reason I bought this was because I saw it on sale for the cyber monday promotion). Not only do I not see improvement with sun spots for myself, I don't believe Neutrogena's claims. They use the phrase ""clinically proven"" but I failed to find any links to publications from Neutrogena's product website. I suspect that the vast majority of the positive reviews are from the placebo effect. I'm giving this product two stars because:a) I do notice it seems to act like a soap and my skin feels smooth immediately after (same as if you rubbed your face with soap and vigorously rubbed with a towel)b) I actually got 3 of these because AMZN botched their inventory and gave me a display pack (the package was this giant box that was meant to be installed on the end of a store's shelves to display 3 units in an elegant cardboard stand-up display). I'll most likely give away the other 2 packages I got.",1,1,1,1
R20S9NNYX9Q6RH,"I would have given it five stars except for the fact it is tilted a little, which is not good because I use it for my laptop. Tried readjusting it several times and I even had two other people look at it to try and realigned it, but with no success.",0,0,0,0
R119G8MW7X05SS,the quality isn't what I hoped.....other reviews warned me.....should have listened,0,0,0,0
R1D25S7OZIHJN4,The box is not seal packed in a way the Oracle boxes are and it should be . I doubt if this is original or used. I haven't opened cards yet. This is review for the packing and the provider. Not of deck.,0,0,0,0
RF1MSJK8F279Q,Not as bright as manufacturer claims.  Don't waste your time or hassle returning.  Go with Sylvania Silver Star Ultra...,0,0,0,0
R2MVZU0CI59PH0,"Unfortunately, The Flanders Panel is one of those novels that lure you in with a tantalizing and well-packaged premise, only to leave you wrecked on a disappointing shoal of overwrought cliches and characterizations that in  their attempt to tittilate only manage to over-reach.  The only thing  resonating through it is a false note of itellectualism that at base is  nothing more than obscure name dropping.Much of this may be forgivable  if it weren't for the sad way in which Julia's dialogue renders her a pale  spectre floating through her own starring role.  Her words sound as though  they were generated by writing software rather than a human being and I  wonder how much of this owes to the translation as The Seville Communion  feels so much more believable.",0,0,0,0
R2ITGIXZBBFHRJ,"I wanted to like this pen. It replaced an Inka model that I'd had for years, and which was very reliable, reasonably small, and could open into a full sized pen, comfortable to hold. But the part where it attached to the keyring eventually broke. I've seen other reviews speak to problems with the pen falling out of its holder. I never had that happen, and it's been in my pocket for a year or so. Perhaps there is manufacturing variability, and some grip tighter than others. No, the form factor is fine, it's very compact, telescopes into a reasonably useful length, seems quite sturdy, but the darn thing doesn't write consistently. I've been through all the refills it came with, and while it may write initially, it doesn't when I need it to. So it has really been pointless to carry it. I just bought a  Fisher Backpacker Space Pen, Blue (BP/BL)  to replace it. The Fisher is bigger than I'd like, but I'd rather be carrying something I can count on, and I've had Fishers in the past and know they are reliable.",0,0,0,0
R5P6BMUOZFV3S,"I'm a fan of Oster products and absolutely loved the Oster coffee maker we finally settled on. I did the research and even had 3 different coffee makers on my counter at one time... however, I can not give the same favorable status to this fry pan and I really tried. I gave it time, I worked with amounts of oil, I played with the inaccurate temperature controller, and even allowed time for the whole pan to come up to heat but I still haven't gotten it to settle in to my liking. We purchased this for Christmas and I'm just now writing the review. The temp controller is not accurate and the pan bottom does not have enough metal in it to keep an even and consistent cooking temp. Another 1/4 of aluminum or  a layer of steel is what's needed... and what would that have cost? Also, the stainless steel accessory stripe is only on ONE side - that's just lame... make sure you set it up so all your guests can see it, but don't let them around the back side or the jig will be up :)It's now a couple of months later. I bought the e-pan by Presto to replace this Oster one and have been really pleased. Evenly browned pancakes on the first try and excellent french toast a week later. The Presto pan is just as big, nice and deep and every bit attractive as the Oster. Worth the few dollars more that it costs.",0,0,0,0
R1K3Z1IA7UK0ZP,"originally I left a good review because the bulb was easy to install and worked but the P.O.S has already stopped working. We only use this projector a couple times a week, if that much, and it is not working. Seems like it should work longer than 6 months",0,0,0,0
R23KF4ASESJO1X,"I have been waiting for a new James Herbert novel for a long time and when I saw that he had written another novel about 'Ash' pschic investigator, I couldn't wait to get my hands on this. I have been a fan of Mr Herberts since I read his first novel ""The Rats"" back in the 1970's.  The intro of his latest story starts off by referencing a very recent but high profile incident which resulted in a fatality. Hmmm. Move onto the the story which starts really well and does get you hooked. Ash is invited to investigate mysterious and gruesome goings on at a remote castle in Scotland.  The story carries you along and it is very feasible until you get half way through the book.  This is where I think Mr Herbert loses it.  He starts to entwine facts from a high profile and very upsetting incident with fiction.  Once a writer introduces 'fiction' based on real high profile, unpleasant facts, the book stops working its magic. If you are writing a historical novel, then you have to give some accurate facts to enable the story to date. However, if you are a writing a gruesome, horror/thriller, it is a BIG mistake to try and do the favourite ""what if..."" writer's start up by using facts and incidents from an unfortunate case resulting in the death of a high profile pesonality. The incident is still too recent and Mr Herbert still makes reference to people who are still alive today and I doubt that permissions were sought before he used them in a fictional work. I think this is where Mr Herbert made his mistake. He removed the 'fantasy element' from the story and I am so sad to say that having got through 3/4 of a book I was really starting to enjoy, totally ruined it for me. I know Mr Herbert can be graphic but this was in genuinely bad taste.  I have tried not to put any spoilers in this review as I think it is up to readers to make their own minds about things.",0,0,0,0
R2F39V0PSEHB3Q,I'd give these sunglasses 5 Stars if they didn't have a metal nose piece,0,0,0,0
R7CMKU539JLUJ,"It's great as a lotion, but doesn't improve the tanning experience for my skin. The smell on is nice, but it did kind of smell like my hair was burnt after I got out. My review aside, everyone's skin reacts differently. It may work for you.",0,0,0,0
R1LV1848DGCEX3,"This color is weird. It is extremely runny and goopy. My review could pretty much mirror the other one star review, except that I didn't try going below 220 because it was starting to look weird. When you extrude it without printing it makes a gooey ball that expands as it cools like something out of Akira. I had to give up on printing a large part with it because extra goop would collect on the nozzle, fall off as a ball, harden, and then cause the printer to catch on that and nearly break, slipping on the x and y axis and ruining the print.I would not buy this again unless there was some indication they had fixed it.",0,0,0,0
R1680MBZVQYDXQ,"I don't use a printer often, but after only printing one picture to have the machine crap out on me is unsatisfactory. SO far the warranty process hasn't been too bad. The over the phone troubleshooting ended after ""please unplug your machine wait 10 seconds and plug it back in."" From there it was straight to ""we will be sending you a replacement. It should arrive with in 2 - 3 business days."" If it arrives and works out I will update my review.Update:  Anyone ever seen Office Space?Ok, so their exchange program was quick, tht was the good. Even though the ink in the old one wouldn't work in the new one, but they did send it with more ink. In printing 20 invasions for my daughters' birthday parties it misfed or jammed 12 times.  Then a month leather tried to print again and it said the ink was out.I went out and bought an HP OfficeJet.  Screw the hassle of this.",0,0,0,0
R1VP9XIAEGILUH,I got burned on this one. Sold as a pair and I only received one. There are a lot of other people who have had the same experience if you read the other reviews. I'm bitter because the it would be too much hassle to return it so I'll just wind up writing it off as a loss.  If Amazon cared they would pay attention to all of the people this has happened to and drop the pain down on the seller till they shaped up.,0,0,0,0
RCAVIM0XEFCUT,"(NOTE: see my update on NeatWorks ver 5 below)I have been using NeatReceipts for a couple of years now.  I generally like the product, but I am now using BOTH the 'Classic ver 1.5.9"" and the new Ver 4.0 software because NeatWorks broke a covenant with its' early adopters.  They broke two of the cardinal rules of product development (1) never, ever, under any circumstances forget your early customers and their data and (2) never remove vital features from the product.First, they ""forgot"" their ""Classic ver 1.5.9"" users.  Versions of the software from 2.0 up thru the current ver 4.1 cannot recognize or import any of the receipts or documents scanned into the earlier version.  I have personally talked to them about this for almost 2 years.  At first, in early 2007, they repeatedly stated that they were hard at work on a migration solution.  We depended on that statement, telling them how important it was for us to be able to access our archived data - for inventories, insurance and tax records.But they finally just abandoned this effort and offered everyone a discount to upgrade to a later version.  How is that going to help with restoring archived data?  The data and file formats for their .elrec and .eldoc seem fairly simple - a scanned image and some recognized text fields.  Why can't they import those formats like they allow for jpeg and tiff images?They offered no acceptable reasons beyond that we are no longer working on that feature and ""would you like to upgrade?"".  They seem oblivious to the frustrations they have caused a large number of their early customers.  We even communicated with Rafi Spero, one of the companies owners.  If he couldn't make it happen, you know they don't care about you as a customer.  BEWARE THIS COMPANY.Secondly:  The ""Classic"" version allowed users to create folders and subfolders, etc.  This was a fantastic way to organize receipts for cash, various credit cards, checks and debits, by year and then by month.  Or to organize a copy of receipts for an inventory by broad categories and then further by store, year or vendor.  So the initial features of both subfolders and the ability to copy receipts from yearly tax records to inventory folders was extremely useful and helpful in elimnating paperwork clutter.The new ver 4 software does not support nested folders or copying receipts to other folders.  Every time you scan a receipt, it goes into a folder.  But all folders are on the same level.  You can show and hide folders, but this is an extremely clumsy process and causes users a lot of extra work in trying to organize their invoices and receipts.  If you want to copy a receipt, you have to scan it AGAIN.  How brain-dead is that?Bottom Line:  This company has proven that, at their convenience, they will ignore or abandon prior versions of the software and remove vital features.To fix some of their current short-coming, as mentioned above, it would not surprise me to see them create a new version of their software that is incompatible with what they are selling today.DO NOT TRUST them with any vital data that you may need in the future.UPDATE:  2-11-2010 - I have been given a preview of the new NeatWorks ver5 software.  I don't know when it will be released but it seems to have (finally) added back in some of the features that went missing with ver 2 and onward.  Now they also have a chance to allow for importing old receipts ("".elrec"" files) from their ""Classic"" users.  If they do Import "".elrec"" files many Classic users will be happy that their data is no longer ""orphaned"".  I will then change my opinion and rating of NeatWorks and their products because they did admit to these past mistakes, listen and respond to their customers and ""the true test of your character is how you respond to those mistakes.""",0,0,0,0
R1OXMYD8T69U9Z,"With a doubt, the poorest excuse for an envelope , I've ever seen.Curiosity, What on earth were these envelopes recycled from. Or maybe I don't want to know.I gave them 1 star, because I couldn't rate them any lower",0,0,0,0
R2VWYNL5HBI5CP,"Terrible kindle edition of a great book!  Content is abridged and censored, which is not indicated anywhere in the product review.  Actual content is replaced throughout with the word ""obscenity"".  Large chunks of content are completely omitted.  DO NOT BUY.  Amazon should remove this item from the store.  Would be absurd even at 1/10th the price.",0,0,0,0
R3NATM3Y77YLTX,"I have been collecting magnets for years and finally decided to put my collection on the wall, so I ordered this ""magnetic"" wall chart.  It came with various different means with which to affix it to the wall and I opted for nails, the simplest I thought.  Having affixed the chart to the wall I started to place my magnets on it.  Little or light ones were fine, if a bit lightly held, but anything larger than 1.5"" just slipped directly down the wall, onto the floor!  Utterly, utterly pathetic and entirely unfit for the task.  Don't bother.  I wouldn't even give it one star, but one is the minimum!",0,0,0,0
ROARC96515O1Y,"I am 190lbs and sat on this thing for 3 hours, it didn't soften at all. Its like sitting on a hard piece of plastic.I have 3 others cushions by different manufacturers that are fine.  I really can't understand all the positive ratings for this block of granite.",0,0,1,1
R18NKXAGQX93CD,"Daredevil [ Movies ] MY CURRENT RATINGS: ROTTEN: 5/10 5/10 Movie: Daredevil (2003) It seems like every time I watch this movie, I find more things that I like about it, and more things that I hate. I like the characters, and the interaction between them. I think the director did a good job with symbolization and art design. I think overall the story is great also, and most of the dialogue is pretty good, but there are just a few things about it I just can't stand. * The kid that is supposed to be playing Matt Murdock at the beginning of the movie does great, until he goes blind and gets his superhuman senses. After that, it just seems kind of stupid. * The scene where Matt chases down Elektra, and the two people who had never before met, bust out into a fight in the middle of a park for no apparent reason. * Michael Clarke Duncan looks way too nice to be the Kingpin. There are some other little things that bother me about this movie also. Like where did Matt Murdock get all the money needed to buy all the little gadgets he has? Why does Matt always take off his sunglasses or open his eyes to ""see"" things, when he doesn't even use his eyes to see? Bah, why does almost every comic book movie that comes out have to be crap?",0,0,0,0
R8BZVGMR6KU50,"The design on this seems a little bit flawed, especially for such a powerful (and potentially dangerous) tool. The base is really narrow for the height, so the center of gravity is high and it's a little bit unstable. I also did some research into other customer reviews and found LOTS of people complaining about it breaking within 1-2 months of purchase, so I'm hesitant to give this a strong review. Another common complaint - to the point that they actually returned it for this reason - is that it's REALLY loud - like disruptive from more than 50' away. I can't recommend this.",0,0,0,0
RF0OCQB4Z0JTD,50% of these were running smoothly rest very bad. Previous review was just single day of using.,0,0,0,0
RKY9MBH3FWVWF,"Up until this point I had looked at IMAX as being the goldstandard for what 3D content should achieve -- that is, untilI had the opportunity to spend some time with Wild Ocean.This is actually my second attempt to review this title.Truth be, about 8 minutes into watching this documentaryI turned off the television and threw my notes in the garbage.There were better things to do with my time, I thought.Over the past day, however, I have been slowly postingin threads warning people not to buy this title and I felt thatif I was going to make such warnings that I should take thetime to explain why I feel this way.  So, into the trash canI went and with crumpled paper in hand this morning I revisitedWild Ocean in order to give it the chance it deserved.Wild Ocean brings us to eastern coast of Africa and takesus beneath the waves into the circle of life.  The problemright off the bat is that the material mostly concentrates onsardines and the predators that threaten their life whichinclude dolphins, copperhead sharks, humpback whalesand of course, MAN.It doesn't take long until you begin to tire of the material.I can't begin to recall how many times I watched schoolsof sardines and swimming dolphins.  Above the water weget some stunning coastal shots intertwined with lots offisherman and dancing natives.So, here are the major problems with Wild Ocean...First is the material.  If this were the first Imax film I hadever watched it might be passable.  However, you immediatelynotice how inferior this is to other titles.  Second problemconcerns the narration.  The narrator talks in a thick accentthat is often very difficult to comprehend.  So many times Ihad to stop, scan footage backwards, and re-listen to thecommentary in order to understand the names of fish andwildlife that were being spoken.The documentary opens with a badly produced 3D commercial,of all things, for Nokia which gives us a preachy message abouthow we can save energy.Finally, and most importantly, is the quality of the 3D.  Forthe first 8 minutes I was suffering from eye strain.  The materialhad an abundance of ghosting and was downright blurry.  Uponsecond viewing I was pleased to see that the imagery got betterthough I stand by my past comments that underwater footagetends to get blurry and out of focus -- especially when there aredebris and water bubbles that constantly divert your eyes fromthe main focal point.The amount of depth and separation is just ""okay"" after seeingother stuff that is so much better. The best 3D here usually comesin the form of the coastal flyovers.  There's a beautiful shot of awaterfall that is seemingly suspended in mid air.There really isn't any ""In Yo' Face"" 3D here.  The best you getis the beaks of bottleneck dolphins slightly protruding the screenalong with a few water bubbles.The audio is perhaps the best feature of the presentation.  It'sa highly punchy, surround-active soundtrack that continuallyenvelopes the viewer with screeching birds, music and watereffects.  At the conclusion of the documentary there is a waterbattle between the sardines and predators with lots of thunderousclapping music and effect noise that barrage the listener fromevery direction.CONCLUSIONThe biggest factors one should consider in what they purchaseis whether the content will be entertaining and whether it is well producedfor 3D viewing.  Wild Ocean is neither.  The 3D is lackluster compared tothe other exceptional IMAX titles that are available and quite frankly, it'sb-o-r-i-n-g to watch.You could do much better.",0,0,0,0
